Dato,Port 1,Port 2,Port 3,Port 4,Port 5,Port 6,Port 7,Port 8,Port 9,Port 10,Port 11,Port 12,Port 13,Port 14,Hændelse
2018-08-27T20:08:00Z,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,Indstrøm
2018-08-28T00:57:00Z,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Høj havvandstand
2018-08-28T05:12:00Z,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,Indstrøm slut
2018-08-28T05:13:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-08-28T18:03:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2018-08-28T19:27:00Z,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,Lav havvandstand
2018-08-29T02:03:00Z,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,Besejling
2018-08-29T08:03:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-08-29T20:09:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2018-08-30T00:26:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-08-30T00:26:00Z,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2018-08-30T17:28:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Indstrøm
2018-08-30T19:35:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-08-30T19:35:00Z,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,Indstrøm slut
2018-08-31T05:53:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-08-31T14:17:00Z,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-08-31T14:18:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-01T07:23:00Z,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Udstrøm
2018-09-01T15:15:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Udstrøm slut
2018-09-01T15:15:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-02T09:06:00Z,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Udstrøm
2018-09-02T13:10:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Udstrøm slut
2018-09-02T13:11:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-03T15:12:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Besejling
2018-09-03T17:13:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-05T04:46:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Pejling
2018-09-05T08:30:00Z,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,Test
2018-09-05T10:28:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-05T13:10:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Besejling
2018-09-05T13:38:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-07T14:47:00Z,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,Udstrøm
2018-09-07T14:54:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-07T17:00:00Z,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,Besejling
2018-09-07T18:11:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-07T20:06:00Z,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA,Udstrøm slut
2018-09-07T20:07:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-08T05:19:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-08T06:59:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-08T06:59:00Z,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA,Udstrøm slut
2018-09-08T09:35:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Besejling
2018-09-08T14:20:00Z,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,Indstrøm
2018-09-08T17:27:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-08T17:27:00Z,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,Indstrøm slut
2018-09-09T04:17:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-09T10:08:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-09T10:08:00Z,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA,Udstrøm slut
2018-09-09T17:58:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-09T17:58:00Z,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,Udstrøm
2018-09-09T20:25:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-09T20:25:00Z,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA,Udstrøm slut
2018-09-10T17:48:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-10T23:38:00Z,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,Udstrøm slut
2018-09-10T23:39:00Z,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,Udstrøm slut
2018-09-10T23:40:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-11T07:36:00Z,5,NA,5,NA,5,5,5,5,NA,5,NA,NA,NA,NA,Udstrøm
2018-09-11T07:49:00Z,5,NA,5,NA,5,5,5,5,NA,5,NA,NA,NA,NA,Udstrøm
2018-09-11T07:50:00Z,5,NA,5,NA,5,5,5,5,NA,5,NA,NA,NA,NA,Udstrøm
2018-09-11T08:35:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Udstrøm slut
2018-09-11T08:35:00Z,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,Udstrøm slut
2018-09-11T08:36:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Udstrøm slut
2018-09-11T19:12:00Z,5,NA,5,5,5,5,5,5,NA,5,NA,NA,NA,NA,Udstrøm
2018-09-11T21:24:00Z,0,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,Udstrøm slut
2018-09-11T21:25:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-12T08:11:00Z,NA,NA,NA,5,5,5,5,5,5,5,NA,NA,NA,NA,Udstrøm
2018-09-12T09:16:00Z,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,Udstrøm slut
2018-09-12T09:17:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-12T19:43:00Z,NA,NA,5,5,5,5,5,5,5,5,NA,NA,NA,5,Udstrøm
2018-09-12T23:27:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-12T23:27:00Z,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,0,Udstrøm slut
2018-09-13T07:44:00Z,NA,NA,5,5,5,5,5,5,5,5,NA,NA,NA,5,Udstrøm
2018-09-13T13:03:00Z,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,0,Udstrøm slut
2018-09-13T13:06:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-13T19:52:00Z,NA,NA,5,5,5,5,5,5,5,5,NA,NA,NA,5,Udstrøm
2018-09-14T01:28:00Z,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,0,Udstrøm slut
2018-09-14T01:29:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-14T04:37:00Z,NA,NA,0,0,0,0,NA,0,0,0,NA,0,NA,0,Test
2018-09-14T10:36:00Z,5,NA,5,5,5,5,5,5,5,5,NA,5,5,5,Udstrøm
2018-09-14T11:51:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-14T11:51:00Z,0,NA,0,0,0,0,NA,0,0,0,NA,0,0,0,Udstrøm slut
2018-09-15T08:43:00Z,5,NA,5,5,5,5,5,5,5,5,NA,5,5,5,Udstrøm
2018-09-15T14:18:00Z,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,Udstrøm slut
2018-09-15T14:19:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-15T21:32:00Z,5,NA,5,5,5,5,5,5,5,5,NA,5,5,5,Udstrøm
2018-09-16T03:31:00Z,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,Udstrøm slut
2018-09-16T03:32:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-16T08:41:00Z,5,NA,5,5,5,5,5,5,5,5,NA,5,5,5,Udstrøm
2018-09-16T14:48:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-16T14:48:00Z,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,Udstrøm slut
2018-09-17T00:03:00Z,5,NA,5,5,5,5,5,5,5,5,NA,5,5,5,Udstrøm
2018-09-17T04:04:00Z,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,Udstrøm slut
2018-09-17T04:16:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2018-09-17T22:44:00Z,5,NA,5,NA,5,5,5,5,5,NA,NA,NA,5,5,Udstrøm
2018-09-18T04:02:00Z,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,Udstrøm slut
2018-09-18T04:03:00Z,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-19T18:47:00Z,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Høj havvandstand
2018-09-23T05:01:00Z,5,NA,5,5,5,5,NA,NA,NA,5,5,5,5,5,Udstrøm
2018-09-23T08:39:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,Fiskeriet
2018-09-23T08:39:00Z,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,Udstrøm slut
2018-09-23T10:12:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Pejling
2018-09-23T15:41:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-23T16:57:00Z,5,NA,5,5,5,5,NA,NA,NA,5,5,5,5,5,Udstrøm
2018-09-23T23:17:00Z,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,Udstrøm slut
2018-09-24T04:05:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-24T05:48:00Z,5,NA,5,5,5,5,NA,NA,NA,5,5,5,5,5,Udstrøm
2018-09-24T07:21:00Z,5,NA,5,5,5,5,NA,NA,NA,5,5,5,5,5,Udstrøm slut
2018-09-24T07:22:00Z,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,Udstrøm slut
2018-09-24T17:14:00Z,NA,NA,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2018-09-24T22:56:00Z,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,Udstrøm slut
2018-09-24T22:57:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2018-09-25T04:24:00Z,NA,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-25T04:58:00Z,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,Pejling
2018-09-25T07:54:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2018-09-25T11:06:00Z,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2018-09-25T19:12:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2018-09-25T21:31:00Z,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2018-09-27T19:42:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-09-28T19:34:00Z,NA,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-29T03:05:00Z,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,Udstrøm slut
2018-09-29T08:01:00Z,NA,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-09-29T11:39:00Z,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,Udstrøm slut
2018-10-01T23:41:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-02T14:56:00Z,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Høj havvandstand
2018-10-03T22:24:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2018-10-04T04:50:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2018-10-04T13:14:00Z,NA,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-10-04T14:46:00Z,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,Besejling
2018-10-05T02:46:00Z,NA,NA,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2018-10-05T04:37:00Z,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,Udstrøm slut
2018-10-05T05:40:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-05T08:47:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2018-10-05T14:25:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2018-10-05T18:08:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-05T18:08:00Z,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2018-10-06T02:32:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2018-10-06T05:15:00Z,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,Oprensning
2018-10-06T05:16:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-06T15:10:00Z,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2018-10-06T21:01:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-06T21:01:00Z,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2018-10-07T08:43:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Oprensning
2018-10-13T05:24:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-13T13:24:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Besejling
2018-10-15T04:54:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-15T09:21:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2018-10-15T11:49:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-10-15T14:15:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-15T14:15:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-10-15T20:44:00Z,NA,NA,5,NA,5,5,5,5,5,5,NA,5,NA,NA,Udstrøm
2018-10-16T01:24:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Fiskeriet
2018-10-16T01:24:00Z,NA,NA,0,NA,0,0,0,0,0,0,NA,0,NA,NA,Udstrøm slut
2018-10-16T09:56:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-10-16T15:14:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-10-16T21:55:00Z,5,NA,5,NA,5,5,5,5,5,5,NA,5,NA,5,Udstrøm
2018-10-17T03:28:00Z,0,NA,0,NA,0,0,0,0,0,0,NA,0,NA,0,Udstrøm slut
2018-10-17T23:05:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,Besejling
2018-10-18T00:47:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-18T19:20:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2018-10-19T03:43:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2018-10-19T15:15:00Z,5,NA,5,NA,5,5,5,5,5,5,NA,5,NA,5,Udstrøm
2018-10-19T15:35:00Z,0,NA,0,NA,0,0,0,0,0,0,NA,0,NA,0,RI 436 Vestfart kan ikke komme fra kajen
2018-10-19T16:13:00Z,5,NA,5,NA,5,5,5,5,5,5,NA,5,NA,5,Udstrøm
2018-10-19T19:37:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Fiskeriet
2018-10-19T19:37:00Z,0,NA,0,NA,0,0,0,0,0,0,NA,0,NA,0,Udstrøm slut
2018-10-20T14:23:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,Fiskeriet
2018-10-20T14:23:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-10-22T02:18:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Besejling
2018-10-22T05:25:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2018-10-22T13:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Ud og indstrøm slut
2018-10-22T14:33:00Z,0.5,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Test
2018-10-22T14:35:00Z,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,Test
2018-10-27T19:00:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-10-28T02:00:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-03T11:24:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-03T12:21:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-03T14:51:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Besejling
2018-11-03T15:24:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-03T20:56:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-03T20:59:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2018-11-04T13:43:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-04T21:18:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-05T18:03:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-05T22:01:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-06T03:04:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-06T03:08:00Z,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,Udstrøm
2018-11-06T07:44:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-06T07:44:00Z,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,NA,Oprensning
2018-11-06T15:45:00Z,NA,NA,5,NA,5,5,5,5,5,5,NA,5,NA,NA,Udstrøm
2018-11-06T20:15:00Z,NA,NA,0,NA,0,0,0,0,0,0,NA,0,NA,NA,Besejling
2018-11-07T03:59:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-07T09:23:00Z,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,Oprensning
2018-11-07T09:24:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-07T18:18:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-07T21:55:00Z,NA,NA,2,NA,2,2,2,2,NA,2,NA,2,NA,NA,Fiskeriet
2018-11-07T21:55:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-07T21:56:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-08T19:18:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-08T21:24:00Z,NA,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-09T16:36:00Z,NA,NA,5,NA,5,5,5,5,5,5,NA,5,NA,NA,Udstrøm
2018-11-09T21:10:00Z,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2018-11-10T05:51:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2018-11-10T10:31:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2018-11-14T10:43:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2018-11-14T14:05:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2018-11-14T23:01:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-15T02:04:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-16T12:45:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2018-11-16T18:23:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Udstrøm slut
2018-11-16T18:24:00Z,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,Udstrøm slut
2018-11-16T18:25:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-16T22:13:00Z,NA,NA,NA,NA,5,NA,5,5,NA,5,NA,NA,NA,NA,Udstrøm
2018-11-17T05:55:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-17T05:55:00Z,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,Udstrøm slut
2018-11-17T14:15:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Besejling
2018-11-17T16:06:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-19T02:19:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lav havvandstand
2018-11-19T06:43:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-19T10:07:00Z,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,Besejling
2018-11-19T10:08:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-19T10:38:00Z,NA,NA,5,NA,5,NA,NA,NA,NA,5,NA,5,NA,NA,Udstrøm
2018-11-19T14:06:00Z,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-19T15:28:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Besejling
2018-11-21T14:11:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-21T14:13:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Arbejde sluse eller havn
2018-11-22T11:55:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Ud og indstrøm
2018-11-22T12:37:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-22T12:37:00Z,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,Ud og indstrøm slut
2018-11-22T16:32:00Z,NA,NA,NA,NA,5,NA,5,5,NA,5,NA,NA,NA,NA,Udstrøm
2018-11-23T06:17:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2018-11-23T06:17:00Z,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,Lav havvandstand
2018-11-24T09:15:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Pejling
2018-11-25T11:16:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-25T13:06:00Z,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Udstrøm slut
2018-11-25T13:08:00Z,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Udstrøm slut
2018-11-25T17:07:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2018-11-25T19:19:00Z,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Lav havvandstand
